CUSTOMER_ID,AGE,ACCOUNT_AGE_DAYS,TOTAL_ORDERS,TOTAL_SPEND,AVG_ORDER_VALUE,DAYS_SINCE_LAST_ORDER,BROWSE_SESSIONS,PAGES_PER_SESSION,AVG_SESSION_DURATION_MIN,CART_ABANDONMENT_RATE,WISHLIST_ITEMS,COUPON_USAGE_COUNT,REVIEW_COUNT,AVG_REVIEW_RATING,RETURN_RATE,MOBILE_ORDER_PCT,LOYALTY_POINTS
EC02831,55,1820,6,1119.68,186.61,60,24,7.22,9.56,0.107312,5,2,3,3.3,0.440956,0.731053,4186
EC02832,42,1705,14,854.15,61.01,287,12,5.08,10.24,0.519257,4,4,1,4.2,0.092627,0.900785,11361
EC02833,34,1655,15,4774.23,318.28,360,20,10.33,24.23,0.282097,4,4,0,3.7,0.304695,0.620004,306
EC02834,25,1090,8,1831.25,228.91,339,16,7.3,12.44,0.23244,2,5,3,4.2,0.112214,0.438403,8089
EC02835,44,1929,9,949.06,105.45,69,17,1.22,21.18,0.194237,4,1,1,3.6,0.166233,0.584117,14464
EC02836,56,580,14,847.45,60.53,223,24,5.16,11.42,0.230084,4,4,5,4.4,0.211184,0.434793,7430
EC02837,35,246,15,1561.88,104.13,264,20,6.62,10.54,0.208347,4,5,2,2.9,0.082254,0.067077,12250
EC02838,71,1221,13,1305.89,100.45,146,14,2.28,13.45,0.160201,2,5,1,3.0,0.054678,0.178725,1021
EC02839,69,1814,11,1651.31,150.12,81,21,7.71,14.36,0.309492,6,6,2,5.0,0.40776,0.958681,6758
EC02840,30,111,14,618.42,44.17,272,17,2.09,8.62,0.41504,4,2,3,3.9,0.197799,0.815321,4777
EC02841,42,1994,11,1481.39,134.67,291,13,3.87,30.58,0.404899,2,4,2,2.6,0.126586,0.293569,62
EC02842,62,781,20,2850.26,142.51,19,13,1.73,10.6,0.201409,5,5,3,4.6,0.06858,0.254196,11353
EC02843,44,1908,22,2336.5,106.2,338,12,4.96,12.05,0.13069,4,2,0,4.2,0.314055,0.454632,3416
EC02844,43,1225,5,565.8,113.16,112,24,3.75,25.32,0.09188,2,3,1,3.8,0.249248,0.32172,7758
EC02845,24,1340,15,1412.04,94.14,63,23,3.03,19.51,0.247152,4,3,4,4.0,0.085295,0.653055,5120
EC02846,50,1591,9,926.88,102.99,42,16,1.73,13.81,0.176503,4,1,0,4.1,0.154763,0.419273,7940
EC02847,20,1780,14,1244.13,88.87,95,17,7.68,16.36,0.202455,9,3,3,3.4,0.028207,0.484126,850
EC02848,64,1692,7,608.42,86.92,171,7,2.54,9.35,0.220115,8,2,0,3.9,0.034132,0.483188,11130
EC02849,28,1202,11,579.17,52.65,261,20,7.47,20.71,0.530579,6,6,2,3.2,0.219122,0.363057,9861
EC02850,34,1499,14,1035.87,73.99,332,31,4.04,14.25,0.482354,6,2,4,5.0,0.065323,0.681407,12170
EC02851,70,724,10,1087.83,108.78,334,16,7.07,12.11,0.109598,4,2,2,2.9,0.086717,0.840021,10623
EC02852,67,676,12,1754.75,146.23,311,24,6.39,24.34,0.105939,1,4,2,4.8,0.066287,0.57421,1642
EC02853,41,724,10,2534.83,253.48,181,18,1.67,12.62,0.207648,7,4,2,3.4,0.126873,0.459489,10009
EC02854,57,232,10,2303.69,230.37,343,27,4.17,8.6,0.299026,4,3,2,2.0,0.245213,0.51295,825
EC02855,50,691,15,1827.25,121.82,204,9,3.67,6.2,0.341373,2,3,1,5.0,0.271123,0.302586,3940
EC02856,46,47,12,1324.9,110.41,34,21,2.78,4.68,0.156855,7,5,0,4.0,0.127705,0.770239,9026
EC02857,34,691,9,695.81,77.31,260,24,6.59,21.2,0.139836,3,9,3,4.4,0.279109,0.198811,11536
EC02858,39,1968,10,508.28,50.83,281,22,2.13,11.78,0.429247,6,3,2,4.0,0.347009,0.428905,2432
EC02859,42,1184,12,2038.48,169.87,335,23,3.08,18.09,0.247568,4,3,1,4.3,0.315854,0.314508,10219
EC02860,29,231,7,1917.65,273.95,290,19,15.96,6.76,0.424616,7,0,0,3.9,0.070114,0.451216,14096
EC02861,19,1723,9,1034.61,114.96,166,21,6.15,15.44,0.425784,2,2,6,4.7,0.041886,0.701751,5217
EC02862,29,747,14,1196.09,85.43,209,22,4.27,14.23,0.250891,2,4,3,3.7,0.033919,0.269874,2354
EC02863,46,1811,7,1899.34,271.33,157,19,8.72,19.5,0.081486,5,4,2,3.7,0.106094,0.436674,12463
EC02864,27,1259,15,1373.95,91.6,45,21,2.87,14.35,0.151272,6,3,4,3.5,0.036392,0.584548,12178
EC02865,28,1925,11,1866.2,169.65,187,19,4.46,10.29,0.128178,5,2,2,3.4,0.191791,0.194015,2952
EC02866,65,1450,14,1662.13,118.72,137,26,8.54,7.56,0.392081,6,1,3,4.2,0.121504,0.266473,13098
EC02867,53,1192,13,1520.01,,210,18,11.57,,0.094802,8,2,5,3.1,0.323574,0.219255,6820
EC02868,64,722,14,1291.44,92.25,346,29,4.42,21.62,0.29755,3,3,2,3.1,0.113974,0.377486,8568
EC02869,22,1501,14,1438.84,102.77,338,16,2.23,8.35,0.544186,4,2,3,3.4,0.092233,0.831878,10635
EC02870,49,1414,9,1272.46,141.38,113,17,6.73,,0.27051,3,1,3,5.0,0.287562,0.6154,3240
EC02871,59,1741,8,1172.44,146.56,349,23,8.61,9.81,0.312791,7,6,1,3.3,0.010215,0.308052,4845
EC02872,39,1609,6,971.53,161.92,82,23,2.5,11.77,0.363679,3,2,2,4.9,0.217157,0.577382,242
EC02873,71,329,12,595.86,49.66,148,27,1.0,7.1,0.277459,6,3,2,3.9,0.063366,0.333767,13800
EC02874,27,86,15,3113.3,207.55,254,18,6.63,10.55,0.224775,3,0,3,3.5,0.122997,0.47754,7055
EC02875,26,1833,7,1434.51,204.93,67,14,5.88,5.01,0.101437,7,3,2,3.6,0.338397,0.338646,433
EC02876,46,1235,9,2082.07,231.34,270,14,5.39,5.27,0.209489,2,4,1,3.5,0.157005,0.56943,5372
EC02877,68,1985,12,860.88,71.74,78,26,8.14,16.54,0.392792,4,5,4,4.4,0.043635,0.390582,3973
EC02878,57,1439,14,2032.97,145.21,324,24,4.5,10.19,0.586651,1,3,0,3.9,0.104153,0.739647,8613
EC02879,25,1114,20,2107.08,105.35,54,19,11.52,3.59,0.25986,6,2,0,4.9,0.11488,0.394839,3253
EC02880,36,231,10,2756.19,275.62,10,24,13.04,11.73,0.303022,3,5,2,4.2,0.407186,0.735862,7763
EC02881,31,676,11,765.45,69.59,128,23,3.39,17.45,0.39984,3,3,1,3.9,0.118688,0.493333,4788
EC02882,43,1842,10,1157.58,115.76,318,22,1.63,11.12,0.219168,5,4,1,2.8,0.060686,0.272452,5834
EC02883,70,700,14,971.18,69.37,201,20,6.37,8.1,0.117535,6,3,1,4.5,0.102642,0.448922,4951
EC02884,67,919,10,1145.5,114.55,170,13,1.0,9.96,0.324632,3,1,2,4.7,0.210358,0.678389,13458
EC02885,38,295,9,807.09,89.68,162,30,5.54,18.01,0.473381,1,2,0,4.3,0.12882,0.324365,5324
EC02886,62,535,12,2360.88,196.74,199,17,9.07,18.92,0.33286,3,2,1,4.8,0.009129,0.101194,5249
EC02887,57,1610,14,499.78,35.7,234,16,8.73,7.28,0.181671,9,5,3,2.5,0.155208,0.231718,4676
EC02888,28,966,7,219.81,31.4,349,19,13.18,9.31,0.091393,6,1,0,5.0,0.14533,0.641883,312
EC02889,59,696,14,565.98,40.43,191,24,5.28,4.09,0.516734,5,2,2,4.7,0.123639,0.787635,8202
EC02890,22,1392,11,1003.99,91.27,132,17,12.42,21.45,0.292586,2,4,2,2.8,0.079358,0.245131,5868
EC02891,62,1484,8,1421.62,177.7,212,17,10.77,5.52,0.798983,1,0,5,4.5,0.018431,0.627572,1314
EC02892,52,182,9,414.89,46.1,97,28,1.54,16.4,0.46816,10,0,1,4.2,0.148924,0.429017,14456
EC02893,41,684,9,571.75,63.53,272,17,2.99,13.93,0.240182,4,1,2,3.6,0.069831,0.52646,12836
EC02894,28,1588,14,2108.71,150.62,240,27,8.94,17.03,0.205635,6,2,4,4.7,0.134267,0.308819,3891
EC02895,52,1559,4,1125.25,281.31,345,20,2.95,7.34,0.346245,8,3,1,4.9,0.004156,0.300546,8972
EC02896,34,372,7,1375.98,196.57,244,14,1.0,10.63,0.448223,4,4,1,4.4,0.092398,0.284076,6013
EC02897,19,1122,13,1875.49,144.27,211,21,7.92,6.65,0.306052,5,4,1,3.0,0.093587,0.098306,8259
EC02898,50,1191,11,1542.46,140.22,221,20,3.86,28.42,0.307278,4,3,5,2.7,0.040471,0.511245,5650
EC02899,59,1803,9,1373.81,152.65,117,17,7.49,10.93,0.337043,5,4,4,3.5,0.105384,0.359686,1907
EC02900,38,1796,12,1032.15,86.01,337,15,2.1,2.03,0.23487,5,9,3,3.7,0.264883,0.565407,9186
EC02901,65,1552,8,1060.26,132.53,327,19,6.9,12.23,0.248053,4,3,2,3.0,0.299226,0.27136,14307
EC02902,30,266,5,596.71,119.34,101,24,9.86,19.44,0.225813,6,3,4,3.2,0.082106,0.507849,10092
EC02903,64,121,10,476.19,47.62,154,15,11.92,24.77,0.072847,9,3,5,3.4,0.038145,0.185891,12405
EC02904,24,212,8,2589.66,323.71,113,16,4.43,13.98,0.213977,6,1,2,3.3,0.09021,0.201635,1529
EC02905,65,554,21,1093.33,52.06,145,16,12.27,5.12,0.348278,7,2,1,5.0,0.046463,0.533872,379
EC02906,30,1952,11,434.09,,126,19,4.75,11.22,0.105056,7,2,1,5.0,0.063264,0.616308,3087
EC02907,51,1267,8,337.82,42.23,262,19,6.58,12.06,0.126139,4,4,4,3.2,0.03516,0.546528,8041
EC02908,51,1221,11,1120.52,101.87,347,16,6.01,16.76,0.412393,6,2,6,3.3,0.228939,0.612759,4584
EC02909,52,982,11,1436.45,130.59,23,26,11.42,14.16,0.398151,6,2,3,4.5,0.18966,0.536479,8742
EC02910,51,1975,14,524.64,37.47,253,20,8.89,10.77,0.310025,9,5,1,3.4,0.169535,0.433965,10262
EC02911,28,1247,14,1373.96,98.14,317,31,5.17,4.85,0.690816,4,3,1,3.2,0.006899,0.367805,6580
EC02912,45,1082,15,1404.83,93.66,261,17,5.98,12.31,0.513753,6,2,3,2.9,0.09706,0.72505,4316
EC02913,69,1423,12,1905.02,158.75,168,13,4.71,5.48,0.569664,2,0,1,3.3,0.184554,0.40011,10149
EC02914,40,1706,8,1888.02,236.0,303,18,3.34,3.29,0.151922,5,3,1,5.0,0.024783,0.670405,5626
EC02915,36,272,10,1128.59,112.86,2,21,3.83,7.87,0.686684,3,0,3,3.0,0.280865,0.210054,7106
EC02916,36,1500,8,1981.64,247.7,350,25,2.42,12.16,0.065851,2,1,2,3.2,0.396667,0.406527,8945
EC02917,59,172,10,4260.26,426.03,156,20,11.33,20.7,0.045961,7,2,1,5.0,0.057041,0.235306,3471
EC02918,54,361,20,1825.3,91.26,245,22,13.63,11.91,0.254313,6,4,2,4.0,0.170141,0.661674,10938
EC02919,27,996,11,1843.39,167.58,115,20,4.28,9.08,0.330173,2,2,7,3.5,0.124187,0.596958,6797
EC02920,36,520,12,2214.63,184.55,246,15,3.52,7.04,0.533655,3,4,3,3.7,0.207156,0.786518,1668
EC02921,28,289,18,836.98,46.5,61,21,1.66,19.29,0.304439,4,2,5,3.6,0.183236,0.607025,2858
EC02922,43,1028,10,539.31,53.93,353,18,13.27,18.77,0.061511,6,3,1,5.0,0.320826,0.708964,925
EC02923,47,845,13,1636.52,125.89,42,14,4.26,17.57,0.202971,6,9,2,1.6,0.051146,0.674484,13092
EC02924,53,1702,9,1267.08,140.79,364,17,7.4,8.5,0.319233,12,2,2,4.5,0.338908,0.478887,703
EC02925,19,1933,12,1277.34,106.44,294,22,4.88,8.81,0.027511,6,4,3,3.0,0.053042,0.469719,14252
EC02926,48,733,16,1656.25,103.52,320,18,7.02,19.73,0.443408,6,4,3,5.0,0.314547,0.215839,11624
EC02927,51,1644,9,730.9,81.21,330,19,8.99,5.63,0.244653,2,2,4,3.5,0.08376,0.480148,4059
EC02928,23,473,11,775.19,70.47,137,18,10.92,6.16,0.472908,1,3,2,3.5,0.12791,0.332036,10088
EC02929,30,303,11,2914.63,264.97,364,21,4.31,24.91,0.314341,3,3,4,4.2,0.042623,0.448344,3784
EC02930,68,1527,6,733.4,122.23,27,22,5.25,,0.058097,1,6,2,3.0,0.148363,0.473752,11990
EC02931,60,1123,8,1288.26,161.03,56,21,4.44,21.64,0.094802,5,9,1,3.1,0.029341,0.399289,756
EC02932,42,255,6,2291.33,381.89,326,16,7.25,7.83,0.235881,6,1,3,4.9,0.102878,0.342571,6980
EC02933,34,808,8,650.24,81.28,291,18,2.37,31.17,0.024843,2,1,0,3.1,0.147932,0.218994,8512
EC02934,19,577,15,644.21,42.95,85,20,5.78,12.43,0.382536,2,2,0,3.5,0.168555,0.308451,1447
EC02935,22,1329,12,521.94,43.5,236,19,3.57,9.42,0.620068,1,5,5,4.6,0.055687,0.328838,14148
EC02936,46,1853,8,2260.47,282.56,13,17,9.58,15.55,0.456406,2,4,4,3.9,0.15021,0.168406,13135
EC02937,57,1550,22,2998.62,136.3,155,13,6.86,7.07,0.582055,3,2,1,4.5,0.042594,0.859959,5402
EC02938,45,1206,11,834.9,75.9,314,21,11.84,4.41,0.156265,6,3,3,3.3,0.048255,0.529712,3828
EC02939,33,1364,23,2176.04,94.61,58,13,5.26,14.9,0.577727,9,1,4,3.5,0.203861,0.4083,200
EC02940,54,1033,17,2369.41,139.38,351,12,6.13,15.06,0.211152,3,2,1,5.0,0.053487,0.383999,2880
EC02941,42,1603,14,1668.85,119.2,335,19,6.25,4.74,0.186609,3,2,0,3.0,0.034061,0.532057,5875
EC02942,44,388,10,818.43,81.84,188,21,7.4,10.35,0.371446,8,1,3,3.0,0.075654,0.326256,426
EC02943,46,286,18,4160.18,231.12,133,18,18.48,24.4,0.297458,4,5,1,4.1,0.08893,0.825399,9662
EC02944,59,1395,8,1601.78,200.22,217,20,6.52,10.28,0.057763,8,3,4,2.8,0.122658,0.405012,11672
EC02945,58,1570,9,997.55,110.84,50,19,2.42,33.45,0.408661,6,2,0,3.7,0.010464,0.630363,2763
EC02946,50,431,25,1473.05,,30,22,6.7,11.01,0.198816,5,3,4,3.8,0.062829,0.526939,8199
EC02947,22,309,11,1107.44,100.68,289,17,4.58,12.26,0.547619,5,2,1,4.2,0.224652,0.816764,13517
EC02948,22,1769,5,312.72,62.54,172,28,2.5,12.74,0.128785,5,5,2,3.2,0.128893,0.727167,8479
EC02949,24,102,11,562.99,51.18,153,25,1.74,11.19,0.235649,5,4,1,3.7,0.182621,0.438607,14696
EC02950,39,1850,13,2267.88,174.45,228,26,5.18,3.62,0.215218,7,6,2,3.0,0.034067,0.808407,1502
EC02951,41,1284,12,497.08,41.42,284,21,8.67,10.96,0.244904,7,2,2,3.6,0.046563,0.572206,12965
EC02952,56,1954,10,2248.38,224.84,12,28,7.31,12.48,0.561896,6,4,2,3.6,0.02516,0.146635,14066
EC02953,23,385,13,1266.37,97.41,69,26,20.74,1.47,0.082893,1,2,1,3.7,0.160562,0.401139,7464
EC02954,23,1784,7,785.21,112.17,86,21,1.54,24.46,0.088702,13,6,2,3.7,0.187095,0.54378,748
EC02955,60,665,6,803.63,133.94,240,17,2.5,13.79,0.135555,7,0,2,4.0,0.621454,0.610241,14676
EC02956,41,70,15,1642.5,109.5,42,19,2.69,13.41,0.484765,4,0,2,4.2,0.359856,0.437669,5727
EC02957,54,425,7,537.53,76.79,92,20,5.1,7.67,0.156476,9,3,2,4.2,0.246476,0.157532,9492
EC02958,40,864,11,799.49,72.68,192,15,2.75,21.59,0.221501,1,3,0,4.1,0.194948,0.511688,9563
EC02959,35,1727,8,847.04,105.88,303,15,3.74,13.77,0.719052,3,1,2,4.7,0.154785,0.407077,2119
EC02960,23,921,13,882.45,67.88,32,25,6.55,9.83,0.31229,8,5,4,4.4,0.197535,0.368677,4042
EC02961,18,1905,12,749.66,62.47,273,35,11.96,5.0,0.300748,3,3,2,4.9,0.124218,0.46432,1059
EC02962,21,1617,7,437.14,62.45,151,16,4.84,8.92,0.42717,8,2,3,3.4,0.055119,0.730564,4559
EC02963,51,1562,15,1858.85,123.92,264,18,7.89,8.45,0.399757,4,4,1,1.8,0.159759,0.589646,2106
EC02964,65,401,14,326.31,23.31,189,22,10.82,4.62,0.390331,4,2,3,3.1,0.068201,0.788393,5983
EC02965,25,1892,11,1614.17,146.74,143,14,8.32,4.25,0.037312,10,4,4,3.8,0.198089,0.725764,9228
EC02966,18,312,11,1312.88,119.35,172,24,8.06,6.29,0.227171,4,3,4,3.6,0.0877,0.600135,6782
EC02967,55,705,11,945.94,85.99,99,22,7.71,12.67,0.311248,9,5,0,3.4,0.126756,0.437319,3486
EC02968,67,1285,11,782.92,71.17,32,18,3.33,10.34,0.074174,4,2,3,5.0,0.075031,0.318427,10429
EC02969,20,864,18,2228.9,123.83,118,28,9.19,9.02,0.408991,2,2,3,2.1,0.146555,0.345926,8960
EC02970,25,323,15,845.13,56.34,214,20,9.47,10.51,0.110547,1,2,1,4.0,0.044548,0.541045,8472
EC02971,50,164,11,1273.11,115.74,134,20,3.53,5.48,0.318305,1,4,5,3.9,0.006224,0.650583,13034
EC02972,19,525,12,1982.2,165.18,311,27,11.04,11.68,0.115407,6,1,1,4.0,0.33882,0.543398,7561
EC02973,66,1581,9,1304.72,144.97,89,17,19.35,8.54,0.056148,4,5,1,,0.009257,0.72628,1817
EC02974,36,612,9,1103.18,122.58,77,25,7.98,15.22,0.514751,4,5,3,2.6,0.340452,0.497275,8176
EC02975,50,492,14,1481.72,105.84,301,10,7.81,4.97,0.267204,7,2,1,3.2,0.266984,0.439132,3879
EC02976,56,758,14,378.15,27.01,278,21,5.22,11.74,0.085414,9,0,3,3.4,0.175143,0.450607,12472
EC02977,67,1062,11,4034.7,366.79,146,16,1.82,,0.286845,2,5,5,4.6,0.076791,0.158172,5697
EC02978,23,1406,13,1041.29,80.1,312,20,4.52,13.48,0.339763,6,5,2,,0.408951,0.530977,4865
EC02979,36,1072,12,1073.99,89.5,333,14,7.65,30.61,0.126756,9,1,0,2.6,0.050599,0.556523,11699
EC02980,45,1663,15,2252.26,150.15,102,13,2.93,15.68,0.34468,8,2,1,2.9,0.102243,0.51777,6378
EC02981,45,815,16,578.2,36.14,5,15,5.55,17.58,0.403334,7,5,5,4.7,0.123426,0.655821,11961
EC02982,37,439,19,1885.46,99.23,307,12,1.75,16.68,0.393766,7,3,1,3.6,0.100797,0.464368,1623
EC02983,27,78,11,2506.68,227.88,27,27,3.68,12.66,0.188962,5,4,2,3.2,0.16325,0.125374,1986
EC02984,23,398,13,2161.65,166.28,258,19,9.58,10.45,0.231944,6,3,4,2.1,0.140082,0.805325,10170
EC02985,59,1430,19,2630.72,138.46,34,19,1.46,18.51,0.528903,4,1,3,3.0,0.087334,0.552468,5912
EC02986,33,923,9,1418.02,157.56,27,21,2.54,11.6,0.351195,8,1,3,3.9,0.144952,0.544306,4145
EC02987,26,1459,10,762.17,76.22,321,14,1.27,15.27,0.302223,3,0,2,3.1,0.147462,0.497337,13147
EC02988,20,356,7,1604.87,229.27,113,22,3.06,6.02,0.249026,6,2,2,3.6,0.08593,0.349011,9453
EC02989,56,439,7,1458.19,208.31,172,26,12.55,8.12,0.352258,6,6,4,1.5,0.071622,0.242031,131
EC02990,32,1803,17,1410.98,83.0,144,20,6.83,6.74,0.151769,7,4,2,5.0,0.012948,0.89267,143
EC02991,27,143,8,551.63,68.95,228,24,8.46,17.53,0.309046,4,3,0,3.3,0.098507,0.411206,2514
EC02992,24,333,17,950.44,55.91,42,26,4.68,1.74,0.273048,7,4,1,4.5,0.428273,0.662551,5217
EC02993,65,649,12,1086.1,90.51,51,13,7.11,8.58,0.434668,11,4,1,4.0,0.222244,0.489719,14380
EC02994,55,1105,14,1010.77,72.2,232,25,1.0,17.78,0.487278,9,2,1,4.3,0.238711,0.412567,11972
EC02995,46,904,6,158.53,26.42,270,23,7.47,9.56,0.561436,3,3,2,3.3,0.145008,0.38608,8340
EC02996,39,1607,14,1706.88,121.92,270,29,3.53,16.73,0.28295,7,6,3,2.5,0.024401,0.522705,8928
EC02997,26,1765,10,462.82,46.28,27,19,9.02,21.96,0.249809,5,1,6,3.5,0.031727,0.450975,2103
EC02998,48,1946,17,1468.73,86.4,116,17,4.13,14.36,0.026204,5,2,3,3.9,0.084785,0.298416,1957
EC02999,42,998,8,2932.59,366.57,241,15,3.2,15.64,0.737784,2,3,3,3.7,0.035845,0.720461,4748
EC03000,34,86,6,1203.58,200.6,102,16,4.55,11.41,0.404386,7,4,1,2.4,0.026271,0.557686,6614
EC03001,38,1281,12,597.75,49.81,56,15,7.74,16.6,0.100876,7,3,2,4.3,0.040587,0.36161,14160
EC03002,61,626,13,849.23,65.33,159,12,2.12,13.12,0.097952,5,2,1,3.5,0.114251,0.36677,9001
EC03003,71,1194,9,2127.43,236.38,93,24,4.84,20.69,0.521953,3,5,0,5.0,0.321853,0.282276,10373
EC03004,22,991,8,3563.95,445.49,127,19,7.08,5.65,0.124889,16,8,1,2.2,0.191243,0.281523,13478
EC03005,29,470,15,3446.39,229.76,159,18,3.57,10.17,0.349452,5,1,0,3.0,0.046712,0.609721,3628
EC03006,65,1941,14,1686.08,120.43,31,23,2.62,36.07,0.259007,3,4,2,,0.170219,0.611224,1051
EC03007,68,978,11,683.15,62.1,293,20,3.21,10.2,0.105058,5,5,4,3.2,0.268836,0.895382,4740
EC03008,32,1769,10,610.29,61.03,308,11,7.06,7.56,0.395598,4,2,1,3.8,0.274406,0.516811,7249
EC03009,39,288,10,1708.1,170.81,134,15,2.94,8.94,0.260105,4,3,1,5.0,0.243434,0.818049,13731
EC03010,26,1952,10,775.06,77.51,79,16,2.25,13.9,0.12469,3,4,1,5.0,0.140257,0.465466,1500
EC03011,20,1930,10,780.56,78.06,45,19,7.37,9.33,0.314408,4,8,3,4.3,0.148993,0.588381,5362
EC03012,57,617,12,633.24,52.77,17,22,8.54,13.54,0.211122,6,3,0,3.9,0.05659,0.470916,14280
EC03013,37,570,16,2466.29,154.14,198,21,15.34,12.58,0.288859,4,2,3,3.5,0.113817,0.623702,6039
EC03014,49,749,9,707.7,78.63,235,25,9.91,5.34,0.254637,5,3,2,2.1,0.213529,0.65127,7919
EC03015,39,368,9,803.75,89.31,114,17,4.02,7.79,0.157343,4,5,1,3.9,0.345635,0.72715,2462
EC03016,54,143,10,1449.7,144.97,153,19,1.45,40.41,0.139157,3,4,1,4.9,0.041948,0.358367,3237
EC03017,52,90,9,1010.06,112.23,187,24,7.58,22.51,0.303992,4,5,1,4.6,0.105641,0.311234,884
EC03018,35,139,11,363.13,33.01,40,17,5.35,7.85,0.374811,5,3,0,3.9,0.134548,0.915446,5400
EC03019,20,1252,16,886.08,55.38,126,22,3.69,7.38,0.30697,2,2,1,4.7,0.141808,0.708119,3303
EC03020,26,1758,9,1746.78,194.09,260,21,1.42,6.29,0.133177,10,1,4,5.0,0.063649,0.248735,2306
EC03021,36,836,10,424.18,42.42,283,17,2.47,7.15,0.284382,3,4,3,3.1,0.196661,0.695479,5730
EC03022,30,525,14,983.04,70.22,30,23,2.82,4.44,0.491674,5,0,1,3.8,0.111203,0.645305,7972
EC03023,55,1203,15,2326.17,155.08,124,25,1.0,10.09,0.287685,4,4,3,3.2,0.270492,0.727829,10855
EC03024,35,625,9,1002.13,111.35,97,16,6.48,4.09,0.305938,5,6,1,3.7,0.160239,0.423033,1266
EC03025,29,1363,10,929.1,92.91,71,24,4.61,8.46,0.062269,6,2,2,3.1,0.323518,0.725231,4185
EC03026,20,1612,6,807.11,134.52,223,12,6.55,,0.103314,5,2,1,4.6,0.216376,0.873216,2857
EC03027,63,498,11,1070.48,97.32,307,17,6.26,8.91,0.290608,6,5,2,4.7,0.119963,0.410869,7375
EC03028,40,1644,12,703.33,58.61,163,21,4.1,16.43,0.051354,4,1,4,4.9,0.25756,0.392656,10802
EC03029,62,771,15,1111.28,74.09,3,30,8.83,17.0,0.353375,5,7,3,3.4,0.132336,0.278552,10805
EC03030,60,1733,11,955.67,86.88,103,20,1.79,22.92,0.117081,2,3,1,3.7,0.015878,0.742439,14924
EC03031,22,630,8,3824.93,478.12,207,17,3.58,9.17,0.232076,4,5,3,4.0,0.246152,0.479862,1806
EC03032,53,247,6,2292.52,382.09,55,16,4.32,11.75,0.308248,4,3,2,4.0,0.010875,0.303901,5098
EC03033,37,1450,12,1752.05,146.0,242,22,6.32,8.94,0.087916,11,2,2,3.4,0.234884,0.341883,4525
EC03034,31,927,11,845.29,76.84,127,15,12.88,10.34,0.477361,1,0,0,3.6,0.012049,0.869771,8971
EC03035,55,1209,9,1230.05,136.67,115,17,5.86,,0.390248,4,3,1,4.4,0.270541,0.26728,2310
EC03036,38,311,8,722.79,90.35,363,17,4.0,7.79,0.480266,5,2,1,4.0,0.102904,0.393692,3481
EC03037,53,1094,15,571.19,38.08,230,20,4.2,23.57,0.183491,3,0,1,5.0,0.341739,0.612658,6758
EC03038,63,306,14,272.34,19.45,326,14,7.5,7.3,0.490323,9,4,2,2.5,0.078692,0.239061,11389
EC03039,68,1401,16,513.09,32.07,38,21,9.74,8.71,0.110381,4,6,0,3.7,0.311271,0.639391,7688
EC03040,66,1242,14,1245.08,88.93,130,20,4.73,11.54,0.143813,3,1,3,4.9,0.338071,0.499462,7683
EC03041,42,1442,14,1589.35,113.52,181,25,3.44,4.33,0.13925,2,2,3,4.4,0.154824,0.581274,12116
EC03042,66,1669,14,1946.35,139.02,291,16,7.84,11.07,0.25677,8,5,5,2.6,0.198092,0.344224,8436
EC03043,26,739,13,997.19,76.71,101,17,6.44,12.48,0.145552,8,4,4,3.7,0.228513,0.703037,14339
EC03044,53,680,19,1367.09,71.95,177,22,5.84,8.07,0.129303,5,3,2,2.7,0.194072,0.795948,12748
EC03045,43,287,10,947.95,94.8,310,23,6.88,5.3,0.296727,7,4,1,3.1,0.177261,0.72697,10045
EC03046,70,1926,16,3241.27,202.58,125,16,7.02,10.29,0.095862,8,4,1,5.0,0.031209,0.704159,12963
EC03047,60,1991,14,744.57,53.18,193,21,5.73,10.07,0.630826,5,3,0,4.3,0.11007,0.442903,13245
EC03048,21,485,9,517.57,57.51,110,19,5.62,13.56,0.15789,3,4,4,3.1,0.134563,0.864183,2725
EC03049,56,95,11,1314.07,119.46,156,16,2.89,18.65,0.600383,5,2,1,2.9,0.030062,0.438554,9508
EC03050,22,741,14,792.91,56.64,193,24,9.56,27.19,0.398398,4,3,1,2.7,0.411101,0.667239,2837
EC03051,26,1002,17,1125.88,66.23,193,21,12.43,6.24,0.089632,2,2,1,4.1,0.044074,0.661838,14215
EC03052,47,146,10,771.67,77.17,138,15,5.41,23.84,0.287063,3,4,1,2.6,0.060279,0.71036,6067
EC03053,53,1468,14,1692.76,120.91,251,23,7.41,10.32,0.191401,5,4,2,2.3,0.159199,0.40825,2168
EC03054,18,255,16,2276.54,142.28,160,26,13.64,15.71,0.573732,5,1,6,5.0,0.062494,0.522715,1723
EC03055,33,543,18,1232.26,68.46,304,26,4.25,14.89,0.61596,4,4,3,4.1,0.403829,0.287033,12665
EC03056,45,264,16,1231.98,77.0,296,18,5.55,17.11,0.766634,6,6,2,4.2,0.026789,0.571988,7368
EC03057,19,638,11,560.92,50.99,59,17,4.5,5.76,0.130812,4,1,1,5.0,0.011698,0.373149,3718
EC03058,18,61,11,717.36,65.21,27,19,7.66,19.86,0.420585,10,1,2,3.9,0.154921,0.062623,906
EC03059,69,284,12,3314.06,276.17,20,14,14.54,12.82,0.228414,6,4,0,3.7,0.005396,0.824654,8818
